NU_INSCRICAO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q025
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;3;1;;0;;;;;;;;;1;1;1;1;6529;6499;5847;6892;0;1;140;160;180;160;160;800;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;M;1;3;1;3548708;São Bernardo do Campo;35;SP;1;3;1;1;0;;;;;;;;;1;1;1;1;535;5288;5397;6262;0;1;120;140;120;120;0;500;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35009261;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;5064;5091;5298;4639;0;1;80;120;120;80;60;460;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5508;6544;6221;7035;0;1;140;120;120;120;80;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35109022;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;5686;6001;5923;6228;0;1;160;120;140;140;140;700;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;1;0;;;;;;;;;1;1;1;1;3731;4841;5502;5951;1;1;120;100;100;80;0;400;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3550308;São Paulo;35;SP;3;0;1;;1;;;;;;;;;0;1;1;0;;660;5956;;0;1;160;120;140;120;80;620;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;4;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5338;548;5718;5919;0;1;140;200;160;160;120;780;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;0;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35141811;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;3729;4123;5532;4421;0;1;120;120;140;140;120;640;B
1,90E+11;3557006;Votorantim;35;SP;24;M;1;1;1;3545209;Salto;35;SP;1;7;1;;0;;;;;;;;;1;1;1;1;4855;5626;5635;4485;0;1;120;120;100;80;80;500;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;1;1;2504009;Campina Grande;25;PB;3;0;1;;1;;;;;;;;;1;1;1;1;4706;4862;4997;4073;0;1;120;120;100;120;0;460;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;3;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;5335;5018;4958;5615;0;1;140;120;120;120;140;640;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;2;1;3548708;São Bernardo do Campo;35;SP;1;1;1;1;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;21;F;1;1;1;3550308;São Paulo;35;SP;1;3;1;;0;;;;;;;;;1;1;1;1;5524;5852;592;6865;1;1;140;160;140;140;160;740;B
1,90E+11;3504107;Atibaia;35;SP;16;F;1;1;1;3504107;Atibaia;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5283;5457;5663;6003;1;1;120;120;120;100;80;540;B
1,90E+11;3504107;Atibaia;35;SP;19;M;1;1;1;3504107;Atibaia;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;4034;3652;4397;3855;0;1;120;120;100;100;0;440;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;1;0;;;;;;;;;1;1;1;1;4457;5167;5492;4813;0;1;120;160;120;120;160;680;B
1,90E+11;3504107;Atibaia;35;SP;17;F;1;1;1;3550308;São Paulo;35;SP;2;0;3;1;0;35137224;3504107;Atibaia;35;SP;4;1;1;1;1;1;1;4696;5816;5494;6281;0;1;160;140;160;160;120;740;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;24;F;1;3;1;3105608;Barbacena;31;MG;1;7;1;1;0;;;;;;;;;1;1;1;1;4075;4571;4762;487;1;1;120;100;100;140;20;480;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;23;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;6;1;;0;;;;;;;;;1;1;1;1;5923;6278;610;7386;0;1;180;200;200;200;100;880;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;2;1;1;0;;;;;;;;;1;1;1;1;5257;5814;529;6598;1;1;160;160;160;160;80;720;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;M;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;;0;35908769;3548708;São Bernardo do Campo;35;SP;2;1;1;0;0;0;0;;;;;0;;;;;;;;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;24;M;1;3;1;3548708;São Bernardo do Campo;35;SP;1;7;1;1;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;21;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;4;1;;0;;;;;;;;;1;1;1;1;3944;4423;4588;4225;0;1;120;120;80;100;0;420;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3550308;São Paulo;35;SP;2;0;2;1;0;35908757;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;5177;5272;5575;550;0;1;140;120;120;100;80;560;B
1,90E+11;3557006;Votorantim;35;SP;37;F;4;1;2;;;;;1;13;1;1;0;;;;;;;;;1;1;1;1;4026;4264;4225;3788;0;1;100;120;120;100;20;460;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;M;1;1;1;3547809;Santo André;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;6222;5862;5868;7341;0;1;140;140;160;160;180;780;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;3;1;3547809;Santo André;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;3766;4545;5195;3716;0;1;100;120;120;120;60;520;B
1,90E+11;3504107;Atibaia;35;SP;19;M;1;1;1;3504107;Atibaia;35;SP;1;1;1;1;0;;;;;;;;;1;1;1;1;5253;5648;5462;4987;0;1;120;120;120;120;80;560;B
1,90E+11;3504107;Atibaia;35;SP;22;M;1;3;1;3504107;Atibaia;35;SP;1;5;1;;0;;;;;;;;;0;1;1;0;;0;5348;;0;4;0;0;0;0;0;0;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;1;1;3513801;Diadema;35;SP;1;1;1;1;0;;;;;;;;;1;1;1;1;5733;5722;5815;6193;0;1;160;120;140;180;160;760;B
1,90E+11;3504107;Atibaia;35;SP;18;M;1;1;1;3504107;Atibaia;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;4056;4223;4869;6252;0;1;120;40;60;80;0;300;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;M;1;1;1;3550308;São Paulo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;5915;5682;6039;6796;0;1;160;140;160;160;180;800;B
1,90E+11;3504107;Atibaia;35;SP;17;F;1;3;1;3550308;São Paulo;35;SP;2;0;2;1;0;35018053;3504107;Atibaia;35;SP;2;1;1;1;1;1;1;5218;5681;5705;4617;0;1;180;180;140;140;180;820;B
1,90E+11;3504107;Atibaia;35;SP;16;M;1;1;1;3504107;Atibaia;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;4382;5222;5117;6176;0;1;100;40;40;100;40;320;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3547809;Santo André;35;SP;1;1;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3550308;São Paulo;35;SP;2;0;2;1;0;;;;;;;;;1;1;1;1;3895;535;4865;6457;0;1;120;120;120;120;80;560;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;47;F;1;3;1;3535309;Palmital;35;SP;1;0;1;;0;;;;;;;;;1;1;1;1;4763;4827;5595;3993;1;1;120;120;80;80;80;480;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3550308;São Paulo;35;SP;2;0;3;1;0;;;;;;;;;1;1;1;1;4495;3708;5611;5176;0;1;140;120;140;160;120;680;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3547809;Santo André;35;SP;2;0;2;1;0;35008936;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;5898;5382;5818;6387;0;1;120;160;140;120;140;680;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;1;1;3550308;São Paulo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;4968;432;5266;5399;0;1;120;120;100;120;40;500;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;1;1;3550308;São Paulo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;590;5907;5654;645;0;1;120;120;120;120;120;600;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;21;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;4;1;1;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;3;1;0;35142967;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;637;727;6676;7591;0;1;140;180;140;120;160;740;B
1,90E+11;3557006;Votorantim;35;SP;19;F;1;1;1;3557006;Votorantim;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;3939;5162;5612;4895;0;1;140;120;120;80;80;540;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;2;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;0;1;1;0;;5356;5187;;0;1;140;120;120;120;100;600;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;M;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35137972;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;4013;3909;4038;3878;1;3;0;0;0;0;0;0;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;3;1;0;35142612;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;5345;5355;5584;647;0;1;140;140;120;120;100;620;B
1,90E+11;3504107;Atibaia;35;SP;18;F;1;3;1;3504107;Atibaia;35;SP;2;0;2;1;0;35049924;3504107;Atibaia;35;SP;2;1;1;1;1;1;1;4649;5699;5324;5319;1;1;120;160;160;160;160;760;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;3;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;4424;5931;5914;5419;0;1;120;120;120;120;80;560;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;F;1;1;1;3547809;Santo André;35;SP;1;3;1;;0;;;;;;;;;1;1;1;1;4357;4742;531;4416;1;1;100;120;100;120;120;560;B
1,90E+11;3557006;Votorantim;35;SP;17;F;1;1;1;3557006;Votorantim;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5106;5637;5828;5492;0;1;140;180;140;160;140;760;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3550308;São Paulo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;4596;4333;4534;4891;0;1;80;120;100;100;80;480;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;21;M;1;3;1;3548708;São Bernardo do Campo;35;SP;1;4;1;;0;;;;;;;;;1;1;1;1;4307;4714;4428;4754;1;1;100;120;120;140;120;600;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;5444;5722;5788;7327;0;1;160;140;160;120;160;740;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;M;1;1;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5593;5598;5944;720;0;1;120;120;120;120;160;640;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3547809;Santo André;35;SP;2;0;2;1;0;35470582;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;5314;6391;5794;6253;0;1;140;200;160;180;120;800;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;F;1;1;1;3550308;São Paulo;35;SP;1;3;1;;0;;;;;;;;;1;1;1;1;6055;5843;5718;7151;0;1;120;120;120;120;100;580;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;2;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;520;5482;5882;5991;1;1;120;100;100;100;100;520;B
1,90E+11;3504107;Atibaia;35;SP;17;F;1;1;1;3504107;Atibaia;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5614;557;5498;6499;0;1;120;120;120;140;140;640;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35915750;3548708;São Bernardo do Campo;35;SP;2;1;1;0;1;1;0;;5604;5397;;0;1;120;60;60;80;0;320;B
1,90E+11;3557006;Votorantim;35;SP;18;F;1;1;1;3557006;Votorantim;35;SP;2;0;2;1;0;35042468;3557006;Votorantim;35;SP;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;3;1;0;;;;;;;;;1;1;1;1;4685;5153;566;5742;1;1;120;120;140;120;140;640;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3547809;Santo André;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;4481;5831;6007;5632;0;1;160;120;160;160;200;800;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;21;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;4;1;;0;;;;;;;;;1;1;1;1;5901;5732;6386;7167;0;1;180;120;140;200;180;820;B
1,90E+11;3500105;Adamantina;35;SP;17;F;0;4;1;3500105;Adamantina;35;SP;2;0;2;1;0;35031112;3500105;Adamantina;35;SP;2;1;1;1;1;1;1;377;4561;5212;3993;1;1;120;120;100;120;120;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;3;1;0;35566809;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;4919;5314;5233;6596;1;1;120;120;120;180;140;680;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;1;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5337;5718;5439;592;0;1;120;120;120;120;140;620;B
1,90E+11;3504107;Atibaia;35;SP;18;F;1;1;1;3504107;Atibaia;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;6007;6279;5985;7888;0;1;180;140;160;200;160;840;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3550308;São Paulo;35;SP;2;0;3;1;0;35108923;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;6009;6296;5971;7441;0;1;160;120;120;120;140;660;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;3;1;0;;;;;;;;;1;1;1;1;5602;6434;6522;7233;0;1;180;120;160;200;180;840;B
1,90E+11;3504107;Atibaia;35;SP;17;F;1;1;1;3504107;Atibaia;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;4645;462;570;5637;0;1;140;120;120;120;140;640;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;6253;6901;5852;6951;0;1;160;200;160;200;160;880;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;1;0;;;;;;;;;1;1;1;1;4531;5195;4987;4161;0;1;120;140;120;140;120;640;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;3;1;3550308;São Paulo;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;7386;728;629;8214;0;1;160;200;200;180;200;940;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;6397;5848;6028;7494;0;1;140;180;140;160;120;740;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;2;1;1;0;;;;;;;;;1;1;1;1;3719;4696;5047;4487;0;1;120;120;120;120;80;560;B
1,90E+11;3504107;Atibaia;35;SP;19;F;1;4;1;3504107;Atibaia;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;5475;628;5603;6791;0;1;160;180;200;200;180;920;B
1,90E+11;3504107;Atibaia;35;SP;18;M;1;3;1;3504107;Atibaia;35;SP;2;0;2;1;0;35337821;3507605;Bragança Paulista;35;SP;1;1;1;1;1;1;1;6275;672;6512;8285;0;1;160;140;120;140;120;680;B
1,90E+11;3504107;Atibaia;35;SP;17;F;1;2;1;3504107;Atibaia;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5704;5304;5423;577;0;1;140;120;120;120;100;600;B
1,90E+11;3557006;Votorantim;35;SP;16;F;1;4;1;3550308;São Paulo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;4118;4136;4302;5798;0;1;120;120;120;140;120;620;B
1,90E+11;3504107;Atibaia;35;SP;19;M;1;4;2;;;;;2;0;2;1;0;35049924;3504107;Atibaia;35;SP;2;1;1;1;1;1;1;4652;3712;3811;4101;1;1;40;120;120;100;60;440;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;21;M;2;1;1;2314003;Várzea Alegre;23;CE;1;2;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3557006;Votorantim;35;SP;18;F;1;1;1;3552205;Sorocaba;35;SP;2;0;2;1;0;;;;;;;;;1;1;1;1;4956;6464;601;6496;0;1;120;120;120;120;120;600;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;1;1;3550308;São Paulo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;6085;6469;6264;7555;0;1;160;200;200;200;140;900;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;2;1;1;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3550308;São Paulo;35;SP;2;0;3;1;0;;;;;;;;;1;1;1;1;5149;5524;537;6473;1;1;140;120;120;120;80;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;1;1;3547809;Santo André;35;SP;2;0;2;1;0;35046012;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;569;5798;5902;6481;0;1;160;200;200;160;200;920;B
1,90E+11;3500105;Adamantina;35;SP;20;F;1;1;1;3500105;Adamantina;35;SP;1;3;1;1;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3547809;Santo André;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5521;6008;5774;6802;0;1;160;200;160;140;100;760;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;3;1;0;35108923;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;5609;5457;6023;6715;0;1;140;120;120;140;160;680;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;21;M;1;3;1;3548708;São Bernardo do Campo;35;SP;1;4;1;;0;;;;;;;;;1;1;1;1;5056;4636;5387;5367;0;1;120;120;100;120;120;580;B
1,90E+11;3500105;Adamantina;35;SP;17;F;1;2;1;3500105;Adamantina;35;SP;2;0;2;1;0;;;;;;;;;1;1;1;1;5859;6132;5942;6836;1;1;120;140;140;120;140;660;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;22;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;5;1;;0;;;;;;;;;1;1;1;1;4326;4435;5128;3998;0;1;140;80;60;120;0;400;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35008936;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4711;5896;5925;5108;0;1;120;120;140;100;80;560;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;3;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;5696;585;569;6563;1;1;120;180;160;140;200;800;B
1,90E+11;3557006;Votorantim;35;SP;19;M;1;3;1;3557006;Votorantim;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;4119;5841;5873;7098;0;1;120;120;120;120;120;600;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;48;M;3;1;1;3550308;São Paulo;35;SP;1;13;1;;0;;;;;;;;;1;1;1;1;4991;608;563;6608;0;1;120;140;120;120;140;640;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;2;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;0;1;1;0;;3997;4315;;0;9;0;0;0;0;0;0;B
1,90E+11;3504107;Atibaia;35;SP;18;M;1;2;1;3504107;Atibaia;35;SP;2;0;2;1;0;35049924;3504107;Atibaia;35;SP;2;1;1;1;1;1;1;5273;5304;4652;5602;1;1;120;120;120;120;160;640;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3548807;São Caetano do Sul;35;SP;2;0;3;1;0;35142967;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;4402;5578;5158;4339;1;1;140;180;180;180;160;840;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;3;1;1;0;;;;;;;;;1;1;1;1;5107;5304;5785;6117;0;1;120;120;120;120;120;600;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3547809;Santo André;35;SP;2;0;3;1;0;35802578;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;6291;6385;6032;6872;0;1;120;120;120;120;160;640;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;36;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;13;1;;0;;;;;;;;;1;1;1;1;592;6079;5657;6628;0;1;120;120;120;100;180;640;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35109022;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;494;5216;5121;4504;0;1;120;120;120;100;80;540;B
1,90E+11;3504107;Atibaia;35;SP;16;M;1;1;1;3504107;Atibaia;35;SP;3;0;1;;1;;;;;;;;;1;0;0;1;5837;;;655;1;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3550308;São Paulo;35;SP;2;0;3;1;0;35108923;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;545;609;5619;7257;0;1;120;120;120;140;100;600;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;3;1;0;35108959;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;5273;5243;6072;5582;0;1;140;120;120;120;80;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;5477;5397;6166;5779;0;1;160;200;160;160;160;840;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;21;F;1;0;1;3548708;São Bernardo do Campo;35;SP;1;3;1;;0;;;;;;;;;1;1;1;1;6204;6713;611;7158;0;1;140;120;120;120;140;640;B
1,90E+11;3504107;Atibaia;35;SP;18;M;1;1;1;3550308;São Paulo;35;SP;2;0;3;1;0;35137224;3504107;Atibaia;35;SP;4;1;1;1;1;1;1;5441;5673;601;5974;0;1;160;40;40;120;40;400;B
1,90E+11;3504107;Atibaia;35;SP;17;M;1;1;1;3550308;São Paulo;35;SP;2;0;3;1;0;35112318;3504107;Atibaia;35;SP;4;1;1;1;1;1;1;6648;6596;6646;7997;1;1;160;200;160;160;180;860;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;3;1;0;;;;;;;;;1;1;1;1;5776;6916;6045;4811;0;1;120;120;120;120;120;600;B
1,90E+11;3557006;Votorantim;35;SP;26;F;2;0;1;3552205;Sorocaba;35;SP;1;9;1;;0;;;;;;;;;1;1;1;1;3707;4726;4663;3675;0;1;120;120;120;120;20;500;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;1;1;1;0;;;;;;;;;1;1;1;1;5331;569;5333;4913;0;1;120;120;140;160;120;660;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35008849;3548708;São Bernardo do Campo;35;SP;2;1;1;0;1;1;0;;5003;5069;;0;1;120;180;120;140;20;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3513801;Diadema;35;SP;2;0;2;1;0;35009283;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4915;4732;5403;5318;0;1;120;100;100;120;80;520;B
